,title,label
654,21 coisas que só gente sem bunda entende,1
655,"Se você estava imaginando, isso é como os caras do Daft Punk se parecem sem os seus capacetes.",1
656,17 Animais que nem sabem o que aconteceu com eles,1
657,13 Sinais de que você é viciado em sorvete de iogurte,1
658,29 Gatos que se esqueceram de como ser gatos,1
659,As 32 piores coisas de ser alto,1
660,"As 32  melhores ""Selfies"" de todos os tempos",1
661,11 Problemas que as pessoas tinham nos anos 2000,1
662,29 Sinais de que você foi criado por hippies,1
663,24 Gatinhos que estão muito solteiros,1
664,29 Maneiras de como a sua vida poderia ser um milhão de vezes pior,1
665,21 coisas que acontecem quando você não come carne,1
666,29 coisas que podem facilmente estragar o dia de uma mulher,1
667,28 coisas que pessoas com peitos grandes simplesmente não podem fazer,1
668,25 problemas que só as pessoas com TDAH entendem,1
669,19 produtos absolutamente necessários para pessoas preguiçosas,1
670,18 Bebês experimentando coisas pela primeira vez,1
671,23 conflitos reais de quando se tem 23 anos,1
672,14 sinais de que o queijo é o seu único amor verdadeiro,1
673,25 Sinais De Que Você Não Está Pronto Para Ter Filhos,1
674,21 coisas que inevitavelmente acontecem quando você trabalha num escritório,1
675,23 Pessoas que são bem mais desajeitadas que você,1
676,22 das melhores selfies extremas,1
677,29 problemas que só os procrastinadores entendem,1
678,Anne Hathaway deixou um saco de cocô de cachorro no carro de um fotógrafo,1
679,Todos os 50 estados recriados com Legos,1
680,"As 23 ""selfies"" mais importantes de 2013",1
681,Os 25 amigos que você faz na faculdade,1
682,21 alegrias de ter um melhor amigo no trabalho,1
683,30 coisas inesperadas que você aprende aos trinta e poucos,1
684,33 GIFs de animais que com certeza vão fazer você rir,1
685,Os personagens da Disney sem barba ficam muito engraçados,1
686,33 GIFs de 2013 que farão você rir sempre,1
687,41 gatos que tiveram um ano pior do que o seu,1
688,16 jeitos que a tecnologia fez namorar ficar ainda mais difícil do que precisa ser,1
689,28 motivos pelos quais a sua vida será bem melhor se você não tiver filhos,1
690,As 28 frases mais engraçadas escritas por crianças em 2013,1
691,38 ideias incríveis de cartões de Natal que você deveria copiar,1
692,21 Perguntas que os Asiáticos estão cansados de responder,1
693,Os 40 gatos mais desajeitados de 2013,1
694,"Provas incontestáveis de que o elenco de ""Jogos Vorazes"" é também o elenco de ""Bob Esponja""",1
695,21 tipos de pais que você conhece depois de ter filhos,1
696,"As 13 vezes nas quais Legolas aparece ao fundo, e que foi a parte mais importante dos filmes ""O Senhor dos Anéis"".",1
697,"Se o Buzz de ""Esqueceram de Mim"" tivesse Instagram",1
698,A Vida Antes dos Gatos VS. A Vida Depois dos Gatos,1
699,As 23 coisas mais dolorosamente contrangedoras que aconteceram em 2013,1
700,As 33 melhores coisas que aconteceram no Tumblr em 2013,1
701,17 fotos de Papai Noel que vão te dar arrepios,1
702,"As 40 fotos de animais mais ""que porra é essa?"" de 2013",1
703,Os 45 melhores fracassos do Vine de 2013,1
704,As 25 melhores danças de todos os tempos da Taylor Swift no público,1
705,Os 35 Snapchats mais tocantes de 2013,1
706,Os 40 cães mais desajeitados de 2013,1
707,13 surpreendentes fotos virais da natureza que na verdade são falsas,1
708,31 entradas ridículas no futebol que com certeza vão fazer você ficar com raiva,1
709,"Aqui estão os motivos pelos quais ""The Walking Dead"" não faz nenhum sentido",1
710,21 sinais de que voce é a mãe do seu grupo de amigos,1
711,17 problemas que apenas garotas peitudas têm,1
712,Os 15 tipos de viajantes que você sempre encontra no aeroporto,1
713,33 arquitetos que ferraram completamente a única coisa que precisavam fazer direito,1
714,23 motivos pelos quais tentar ser fofo na internet é uma péssima ideia,1
715,27 fotos batidas no instante perfeito,1
716,31 GIFs que sempre farão você rir,1
717,A vida com vinte e poucos anos vs. a vida como um feto,1
718,21 maneiras de ser o mais babaca no metrô,1
719,Todo filme da Pixar resumidos em terríveis desenhos do Microsoft Paint,1
720,13 Fatos decepcionantes sobre Candy Crush,1
721,18 Verdades que só caras que não conseguem crescer a brba vão entender,1
722,22 animais olhando de ladinho,1
723,19 indícios de que você não nasceu para socializar,1
724,18 sinais de que você é viciada em maquiagem,1
725,"Conheça Gucci, a gata que usa calças justas",1
726,24 sinais que você está numa relação de dependência com a sua cama,1
727,As suas princesas Disney favoritas com barba,1
728,23 coisas que só gente de pele clarinha irá entender,1
729,26 Coisas inocentes que farão você se sentir sujo,1
730,19 bebês que entendem sua relação com a comida,1
731,As 26 coisas mais heavy metal que já aconteceram,1
732,A diferença entre cães e gatos,1
733,28 Cachorros que estão tendo um dia pior do que o seu,1
734,29 fotos completamente inexplicáveis de sites russos de paquera,1
735,19 sinais de que você ama mais os animais do que as pessoas,1
736,"21 Vezes que ""Os Simpsons"" previram o futuro de um jeito bizarro",1
737,19 Coisas que você não consegue dizer sem parecer um babaca,1
738,22 Sinais de que você é um velho preso no corpo de um jovem,1
739,29 fotos tiradas exatamente do ângulo certo,1
740,Os 21 tipos de pessoa que você vê na Disney,1
741,A desconcertante verdade ao respeito das cenouras baby,1
742,Se as princesas da Disney tivessem olhos de tamanho normal,1
743,23 pessoas que não deveriam ser permitidas ficar perto de comida,1
744,"Se Carrie de ""Sex and the city"" tivesse Instagram",1
745,19 Comidas que são difíceis demais de comer,1
746,23 sinais de que na verdade o seu gato é o seu dono,1
747,As 24 coisas mais hipster que já aconteceram,1
748,17 Coisas que não se diz para uma mulher com cabelo curto,1
749,24 Vines que você assistirá inúmeras vezes,1
750,35 Fatos completamente inúteis que você precisa saber agora,1
751,28 Cachorros que se arrependeram de suas decisões,1
752,29 Sinais Que Você Trabalhou Na Cozinha De Um Restaurante,1
753,13 Batatas Que Se Parecem com o Channing Tatum,1
754,10 tipos de pessoas que você encontra em qualquer academia,1
755,Se o Harry Potter tivesse Instagram,1
756,17 Lutas Diárias De Uma Garota Alta,1
757,26 fantasias que provam que Pugs sempre vencem no Halloween.,1
758,"""Noivas Lançando Gatos"" é o Tumblr de casamento que você não sabia que precisava",1
759,27 Piadas De Adultos Em Desenhos Que Você Simplesmente Não Entendeu Quando Era Criança,1
760,21 sinais que você não é exatamente uma dama,1
761,23 Coisas Que Apenas As Moças Com Seios Grandes Entenderão,1
762,15 Terríveis Lições De Amor Que Nós Aprendemos Das Princesas Da Disney,1
763,32 Pessoas Que Estão Tendo Um Dia Realmente Difícil,1
764,"Ranking Dos 50 Caras Mais Gatos Dos Filmes ""Harry Potter""",1
765,31 Problemas Que Só As Pessoas Com Cabelo Crespo Entenderão,1
766,Ingressando No Mundo Real: Expectativas X Realidade,1
767,21 Sinais Que Você Está Namorando Um Designer,1
768,21 Camisetas Que Não Deveriam Existir Em Tamanhos Infantis,1
769,As 26 Respostas Mais Engraçadas Para Cartas Passivas Agressivas,1
770,O Que Acontece Se Você Manda Uma Mensagem Para Seus Pais Fingindo Ser Um Traficante De Drogas?,1
771,Os 40 Melhores GIFs De Cães,1
772,23 Motivos Pelos Quais Os Casais Do Facebook São Os Piores,1
773,28 Pais Que No Fundo São Ogros.,1
774,33 Cachorros Que Não Conseguem Lidar Com Isso Agora,1
775,A Vida Nos Seus Vinte-e-poucos Vs. Nos Seus Vinte-e-tantos Anos,1
776,11 Fotos De Noivado Que Lhe Deixarão Feliz Por Ser Solteiro,1
777,24 Fotos Que Você Realmente Precisa Ver Para Entender,1
778,As 13 Coisas Mais Horripilantes Que Um Filho Já Disse Para Um Pai,1
779,26 Razões Pelas Quais Crianças São Praticamente Mini Adultos Bêbados,1
780,A Diferença Entre O Primeiro Ano E Último Ano Da Faculdade,1
781,24 Pessoas Que Estão Se Saindo Muito Bem Como Pais,1
782,33 Professores Que Riram Por último,1
783,19 pessoas que estão tendo um dia bem pior que o seu,1
784,17 Fracassos Do Pinterest,1
785,As 49 Imagens Mais WTF De Pessoas Posando Com Animais,1
786,26 Coisas Que Você Verá No Transporte Público,1
787,37 Pessoas Que Cozinham Pior Que Você,1
788,28 Pessoas Mais Estranhas Do Que Você,1
789,22 Pessoas Twerking Em Todos Os Lugares Errados.,1
790,22 Gatos Que Não Têm A Menor Ideia Do Que Eles Estão Fazendo Com As Suas Vidas,1
791,18 Cachorros Em Situações Curiosas,1
792,44 Momentos Que Só Acontecem Num Show Da Beyoncé,1
793,As 24 Coisas Mais Legais Que Poderiam Acontecer Com Você,1
794,Será Que Você Consegue Ler Esse Artigo Inteiro Sem Sentir Atração Sexual Por Comida?,1
795,Você Sabe Que é Uma Verdadeira Coruja Quando…,1
796,22 Gatos Do Mal Que Estão Conspirando Para A Sua Morte,1
797,21 Sinais De Que Você Cresceu Em Uma Família Italiana,1
798,30 Sinais De Que Você Tem Quase 30,1
799,21 Fotos Provando Que Os Irmãos Mais Velhos Têm O Trabalho Mais Difícil Do Mundo,1
800,27 Decisões Do Dia-a-dia Que Pessoas De Vinte-e-poucos Anos Fazem Muito Mal,1
801,24 Coisas Que As Pessoas Solteiras Estão Cansadas De Ouvir,1
802,16 histórias inacreditáveis de mansplaining no trabalho,1
803,15 pessoas contam os piores podres de suas próprias famílias,1
804,20 curiosidades que era melhor ter passado sem saber,1
805,20 coisas totalmente absurdas que as pessoas já acreditaram sobre sexo,1
806,18 fotos que provam que na internet não existem limites para o mau gosto,1
807,16 propagandas antigas ridiculamente machistas,1
808,23 pessoas que não têm ideia de como o corpo da mulher funciona,1
809,21 coisas horríveis que já aconteceram com mulheres no trabalho,1
810,17 pessoas que com certeza tiveram um 2017 bem pior do que o seu,1
811,15 coisas absurdas sobre o corpo feminino que as pessoas acreditavam,1
812,Por que as Kardashians sempre sentam de sapato no sofá?,1
813,Jay-Z explicou por que traiu Beyoncé,1
814,"Se seus ouvidos não param de coçar, este pode ser o motivo",1
815,41 nojeirinhas que quase todos os homens fazem (embora não comentem com ninguém),1
816,Estas imagens são nojentas ou não?,1
817,43 fantasias sexuais que as pessoas têm,1
818,22 produtos que o mundo realmente poderia passar sem,1
819,17 penteados de 2007 que deveriam voltar em 2017,1
820,"18 imagens de comida que não dão fome, só aflição",1
821,Quais celebridades já anunciaram votos para Hillary ou Trump nas eleições americanas,1
822,15 momentos da votação do impeachment que beiram o surreal,1
823,Esta página de bolos vai mudar a maneira como você entende confeitaria,1
824,14 provas de que as crianças de hoje não têm nenhuma chance,1
825,Há uma teoria que diz que o Wesley Safadão verdadeiro teria morrido e foi substituído,1
826,9 coisas inusitadas para fazer com seus seios,1
827,19 restaurantes hipster que ultrapassaram todos os limites do bom senso,1
828,"15 tatuagens ""blackout"" que parecem ser de mentira",1
829,Um cara cortou um pedaço da própria perna para descobrir qual é o gosto da carne humana,1
830,31 perguntas para quebrar um silêncio constrangedor,1
831,12 maneiras de tocar o foda-se,1
832,"Precisamos falar sobre as fotos do projeto de Belo, Alexandre Pires e Luiz Carlos",1
833,Estas mães compartilharam fotos de copinhos de bebês mofados e os pais estão pirando,1
834,21 maneiras ridículas que as pessoas encontraram para se machucarem,1
835,"Estes defensores do ""estupro legalizado"" cancelaram um evento porque tiveram medo de ser atacados",1
836,Este casal conseguiu clonar o cachorro deles que havia morrido,1
837,"Um pequeno detalhe sobre Cinderela, Bela e Tiana que você provavelmente não tinha visto",1
838,14 misturas doidas que as pessoas fazem quando estão com larica,1
839,Como seriam os rostos 100% simétricos de 10 celebridades brasileiras,1
840,Esponja em forma de cabelo afro está entre acessórios de cozinha na casa do BBB,1
841,Esta mulher tira as fotos de pênis mais fofas que você já viu,1
842,10 coisas que pensamos ao ver a estranha capa da Caras,1
843,Duvido você entender a letra desta música inteira,1
844,9 razões para você parar de mexer nos seus pelos pubianos,1
845,12 pessoas que deveriam ser estudadas pela ciência,1
846,12 bons motivos para o Japão declarar guerra ao Brasil,1
847,21 fobias de celebridades que farão você se sentir melhor com as sua próprias ansiedades,1
848,21 fotos assustadoras do Papai Noel que vão arruinar seu Natal,1
849,16 coisas que apenas pessoas com fenômeno de Raynaud entenderão,1
850,18 páginas perturbadoras da Wikipédia que vão deixar você assustado,1
851,12 relatos de festas que atingiram um outro nível de loucura,1
852,"10 fotos que a ""Fofinha das Armas"" poderia ter postado",1
853,Estas são 15 das fotos mais caras do mundo,1
854,Em que cidade você deveria morar de acordo com seu signo?,1
855,Celebridades: ontem (2014) e hoje (2015),1
856,Esta receita de bolo dentro de uma garrafa de Coca-Cola é um ultraje,1
857,21 segredos que pessoas que odeiam fazer sexo não vão te contar,1
858,19 fantasias de Halloween vintage extremamente apavorantes,1
859,Kanye West disse que vai concorrer à presidência dos EUA,1
860,Nicki Minaj e Miley Cyrus trocaram farpas no VMA,1
861,Este gorila é tão bonito que as mulheres estão se reunindo no zoológico para vê-lo,1
862,Se você tem uma conta no Netflix é melhor verificar sua conta no banco,1
863,31 fotos que farão você mais desconfortável do que deveriam,1
864,33 fotos de antes e depois que comprovam que dentes bonitos podem mudar todo o seu rosto,1
865,25 pessoas que não ainda não entenderam muito bem esse negócio de criar filhos,1
866,16 anúncios vintage de cuecas que vão te dar pesadelos,1
867,Uma conta no Instagram coleciona as piores fotos de comida já postadas,1
868,Esse cara enfia objetos caseiros na própria barba e isso é estranhamente hipnotizante,1
869,Assista esse Vine feito de pesadelos,1
870,Caras gostosos com mamilos enormes,1
871,"Existe uma mulher que tricota com a sua vagina e a internet está ""escandalizada""",1
872,"Tem uma família que vive com sete tigres, e é assustador.",1
873,"Os caras ricos, com leões, do Instagram",1
874,29 fotos completamente inexplicáveis de sites russos de paquera,1
875,13 Batatas Que Se Parecem com o Channing Tatum,1
876,21 Camisetas Que Não Deveriam Existir Em Tamanhos Infantis,1
877,11 Fotos De Noivado Que Lhe Deixarão Feliz Por Ser Solteiro,1
878,As 13 Coisas Mais Horripilantes Que Um Filho Já Disse Para Um Pai,1
879,"21 Fantasias De Halloween ""Sexys"" Que Nunca Deveriam Ter Sido Feitas",1
880,6 Castelos Que Custam Menos Do Que Um Apartamento Em Nova Iorque,1
881,Vivemos Num Mundo Onde As Pessoas Não Sabem O Que É NSYNC,1
882,Essa Mulher Não Poderá Se Casar Até Fazer 300 Sanduíches Para O Seu Namorado,1
883,15 Coisas Que Farão Você Dizer NÃO,1
884,22 Pessoas Twerking Em Todos Os Lugares Errados.,1
885,Estas 8 perguntas vão revelar como sua mente funciona,1
886,Todo mundo é uma princesa da Disney OU um herói da Marvel – qual dos dois você é?,1
887,29 fatos malucos sobre filmes que você provavelmente não sabia até agora,1
888,21 coisas encaixadas perfeitamente para acalmar sua alminha atormentada,1
889,15 pessoas contam os piores podres de suas próprias famílias,1
890,16 fotos que mostram como objetos aleatórios são por dentro,1
891,19 crianças que talvez te façam acreditar em vidas passadas,1
892,20 coisas totalmente absurdas que as pessoas já acreditaram sobre sexo,1
893,22 fotos que provam que a natureza NÃO TÁ DE BRINCADEIRA NÃO,1
894,23 fatos tão doidos que você vai querer confirmar todos eles no Google,1
895,14 cenas do cinema que aconteceram de verdade no set,1
896,18 mistérios que nunca foram desvendados e que podem tirar sua paz,1
897,15 fatos sobre números que vão dar um nó na cabeça de quem é de humanas,1
898,"19 fatos bem simples, mas que vão desgraçar sua cabeça",1
899,Esta fotógrafa registrou o momento exato em que uma mãe deu à luz no corredor de um pronto-socorro,1
900,21 fatos curiosos curtinhos e insanos,1
901,26 celebridades que você nunca vai olhar de novo da mesma forma,1
902,17 caligrafias que podem te acalmar depois de um dia estressante,1
903,43 segredos que ninguém te conta sobre o sexo depois do parto,1
904,23 fatos totalmente malucos que você provavelmente não sabia sobre os filmes da Disney,1
905,"20 detalhes e referências que talvez você tenha perdido no filme ""Corra!""",1
906,Este post vai deixar todos os jovens adultos se sentindo velhos,1
907,Esta cosplayer consegue se transformar em qualquer personagem e é bem impressionante,1
908,"Uma cena de ""It - A Coisa"" aparentemente foi tão aterrorizante que precisou ser cortada",1
909,É por isto que ninguém deve mexer com a natureza,1
910,15 fotos que podem mudar a forma que você encara a vida,1
911,17 fotos de vegetais esquisitos que vão colocar sua fé à prova,1
912,13 coisas comuns que eram totalmente diferentes há 100 anos,1
913,19 coisas que você tinha medo de perguntar mas queria muito saber sobre o parto,1
914,16 confissões de pessoas que trabalham na indústria pornô que podem te surpreender,1
915,19 fatos que vão explodir sua cabeça,1
916,43 fantasias sexuais que as pessoas têm,1
917,27 barbudos com undercut que provam que essa combinação arrasa,1
918,Esta mulher decidiu fazer um aborto para poder segurar nos braços sua bebê uma única vez,1
919,17 fatos que vão bagunçar totalmente a sua percepção do tempo,1
920,12 filmes da Disney que têm origem em contos horripilantes,1
921,"23 vezes em que ""How I Met Your Mother"" pareceu demais com a vida real",1
922,12 histórias de terror de sexting que provam que o inferno é real,1
923,19 desenhos super fofos que vão partir seu coração,1
924,14 raios-X de animaizinhas grávidas que farão você dizer “MELDEUS”,1
925,27 gifs que explicam perfeitamente como as coisas funcionam,1
926,23 fatos que destruirão sua visão do mundo,1
927,"As novas fotos do filme live-action de ""A Bela e a Fera"" vão te deixar super empolgado",1
928,11 conspirações modernas que vão te convencer que são reais,1
929,16 jeitos surpreendentes de ficar grávida que provavelmente você não conhecia,1
930,"O rosto do Montanha de ""Game of Thrones"" é assim",1
931,"Aqui está algo que você provavelmente não notou no final de ""Game Of Thrones""",1
932,J.K. Rowling publicou muita informação sobre a Escola Americana de Feitiçaria,1
933,Esse cara tentou dormir só 5 horas por dia e os resultados foram desastrosos,1
934,24 dos filmes de terror mais macabros de todos os tempos,1
935,As pessoas estão pirando com este vídeo de um cara sendo depilado,1
936,"A assustadora história dos ""Homens de Preto""",1
937,16 histórias de fantasmas da vida real que vão te deixar arrepiado,1
938,"9 histórias reais (e horríveis) que inspiraram ""Game Of Thrones""",1
939,Por que a justificativa de voto do Bolsonaro foi quase criminosa,1
940,O que acontece agora que o impeachment foi aprovado na Câmara?,1
941,23 fatos estranhos do cinema que você provavelmente não sabia,1
942,Esta sobremesa parece uma bolha de água e é hipnotizante,1
943,Os Backstreet Boys estão gravando músicas novas e planejando uma turnê em Las Vegas,1
944,Este Airbnb fica dentro de um tanque com tubarões,1
945,21 problemas capilares que apenas mulheres negras entenderão,1
946,Um homem negro mudou seus looks para ver se as pessoas o tratariam de forma diferente,1
947,32 confissões incrivelmente nojentas sobre relacionamentos,1
948,16 dos métodos de tortura mais absurdos da história,1
949,14 coisas que você não imaginava que poderiam ser feitas diferente,1
950,19 crimes não resolvidos que vão te matar de medo,1
951,12 ovos de Páscoa  que você deveria ter parcelado desde o Natal,1
952,As 19 coisas mais assustadoras que crianças já disseram,1
953,Experimentamos o truque da fita de Kim Kardashian para ver se funciona de verdade,1
954,Você consegue adivinhar quem é a mãe nesta foto de família?,1
955,Tudo que você precisa saber sobre o que rolou no carnaval,1
956,"Aqui está uma coisa que você provavelmente não notou na 4ª temporada de ""Game of Thrones""",1
957,"Um pequeno detalhe sobre Cinderela, Bela e Tiana que você provavelmente não tinha visto",1
958,13 fatos aleatórios que vão desgraçar sua cabeça,1
959,15 segredos que os supermercados não querem que você saiba,1
960,15 histórias de terror envolvendo vaginas que vão fazer você se contorcer,1
961,Você sabe mesmo conjugar estes verbos?,1
962,12 coisas que dão saudades do Brasil nos brasileiros que moram fora,1
963,34 celebridades que são extremamente parecidas,1
964,10 comidas prontas que têm MUITO sódio e açúcar,1
965,23 pessoas que fizeram seu trabalho lindamente,1
966,15 coisas que seu dentista gostaria que você soubesse,1
967,Esta foto terrível de uma estudante universitária mostra por que você deve ter cuidado ao beber,1
968,17 coisas que você faz no banheiro que parecem inofensivas mas podem ser perigosas,1
969,Os vídeos que mostram a violência da PM na manifestação desta terça-feira,1
970,94 expressões que são sinônimos de fazer sexo,1
971,Um lembrete de como era o Brasil em 2006,1
972,25 bolos de casamento incríveis que venceram 2015,1
973,Como as celebridades eram em 2006 e como elas são agora,1
974,17 gifs científicos que vão te impressionar,1
975,Qual personagem você eliminaria destes desenhos animados?,1
976,19 pessoas que nunca mais deveriam usar um micro-ondas,1
977,12 coisas que você não usa há mais de dez anos e nem percebeu,1
978,O que aconteceu até agora depois que o WhatsApp foi bloqueado,1
979,Estes caras gostosos segurando um filhotinho farão você sentir coisas,1
980,31 músicas que completarão 10 anos de idade em 2016,1
981,7 misteriosos assassinatos não resolvidos que não vão deixar você dormir à noite,1
982,Foram divulgadas as primeiras imagens de Alexander Skarsgård como Tarzan e elas são incríveis,1
983,Estes são os produtos mais legais de 2015,1
984,25 fatos sobre 2015 que vão fazer você se sentir mais velho que maracujá de gaveta,1
985,Você pode alugar por R$ 1.500 estes apartamentos em 15 cidades do Brasil,1
986,8 fatos estranhos que vão te fazer prestar mais atenção aos seus dentes,1
987,27 fotos que vão mudar sua maneira de ver o mundo,1
988,22 fotos que mostram como era a cultura das raves insanas dos anos 90,1
989,Estas 10 coisas vão te fazer sentir o peso do tempo,1
990,Celebridades: ontem (2014) e hoje (2015),1
991,"Jon Snow está vivo na primeira imagem promocional da sexta temporada de ""Game Of Thrones""",1
992,"A única coisa que você nunca reparou em ""How I Met Your Mother""",1
993,Fotógrafa transforma fotos antigas em trabalhos de arte surreais,1
994,29 coisas que você nunca soube sobre mamilos,1
995,75 celebridades que você nunca mais será capaz de ver da mesma forma,1
996,Um casal viveu um momento apavorante ao encontrar uma cobra em sua cozinha,1
997,Vídeo mostra como o retoque é usado em uma campanha de moda,1
998,Vídeo aterrorizante capta o momento em que uma avalanche atingiu um acampamento no Everest,1
999,Um gorila quase quebrou o vidro quando viu uma garotinha bater no peito,1
1000,Veja o que o anticoncepcional realmente faz com a sua libido,1
1001,"É assim que a menina de ""O Chamado"" está agora",1
1002,As 33 melhores coisas que já aconteceram com comida,1
1003,"É assim que as crianças de ""Friends"" estão agora",1
1004,39 álbuns que completam 20 anos de idade agora,1
1005,Esta é Ariana Grande seis anos atrás,1
1006,24 coisas que definitivamente deveriam ter te ensinado na escola,1
1007,12 criaturas que provam que o fundo do mar é o lugar mais assustador da Terra,1
1008,22 fatos científicos muito bizarros sobre a gravidez,1
1009,12 celebridades que são a cara dos seus pais famosos,1
1010,33 fatos excitantes sobre sexo que você provavelmente não sabia,1
1011,"Antes e depois: o elenco de “Sabrina, A Aprendiz de Feiticeira”",1
1012,24 desenhos animados no primeiro episódio versus o último episódio,1
1013,15 transformações impressionantes de Drag Queens que vão mexer com você,1
1014,25 fatos que irão mexer com a sua mente,1
1015,26 antes e depois de paixões da sua infância,1
1016,A única coisa que você jamais percebeu em “De Volta para o Futuro”,1
1017,26 unhas decoradas com desenhos incrivelmente detalhados,1
1018,30 fenômenos naturais que você não vai acreditar que realmente existem,1
1019,17 receitas de torradas francesas que podem mudar o seu mundo,1
1020,33 fotos de antes e depois que comprovam que dentes bonitos podem mudar todo o seu rosto,1
1021,18 coisas que você nunca soube que começaram como manobras de marketing,1
1022,12 criaturas pré-históricas esquisitas que lhe deixarão aliviado de viver hoje em dia,1
1023,Aqui estão as provas que barbas podem mudar completamente o seu rosto,1
1024,Eis a prova de que as franjas podem mudar completamente seu rosto,1
1025,12 razões pelas quais o Nepal deveria estar na sua lista de férias,1
1026,22 gifs hipnotizantes que mostram como as coisas são feitas,1
1027,"Homens estão colocando fotos de seus pênis vestindo meias no Instagram para conscientizar pessoas sobre o câncer e isto é muito, muito bom.",1
1028,79 fatos malucos que vão mudar seu jeito de ver o reino animal,1
1029,65 músicas que você nunca mais vai conseguir ouvir da mesma maneira,1
1030,Uma batalha contra o câncer combatida com amor,1
1031,Esta teoria sobre o E.T. envolvendo Guerra nas Estrelas vai te deixar de queixo caído,1
1032,Veja fotos atuais de 47 atores dos seus filmes preferidos da infância,1
1033,19 coisas que vão levar você e o seu toc à loucura,1
1034,40 das mais poderosas e emocionantes fotos já tiradas no mundo,1
1035,27 mulheres sobreviventes de estupro contam o que ouviram enquanto eram atacadas,1
1036,"Se você estava imaginando, isso é como os caras do Daft Punk se parecem sem os seus capacetes.",1
1037,"Santo Deus, o filho do Clint Eastwood é muito gato",1
1038,33 Fotos assustadoras de estrelas pornô com e sem maquiagem,1
1039,23 filmes que fazem 20 anos em 2014,1
1040,36 coisas que vão fazer você sentir-se velho,1
1041,35 filmes que estão completando 10 anos em 2014,1
1042,24 vestidos arrasadores que clamam pela dominação mundial,1
1043,15 cidadezinhas italianas charmosas que você precisa visitar,1
1044,17 fotos de Papai Noel que vão te dar arrepios,1
1045,29 ilhas particulares que custam menos do que um diploma da NYU,1
1046,"Tem uma família que vive com sete tigres, e é assustador.",1
1047,"Você consegue chegar ao final deste post sem dizer ""awwww""?",1
1048,As 50 coisas mais fofas que já aconteceram,1
1049,É assim que a terra vai ficar se todo o gelo se derreter,1
1050,17 Assustadoras fotografias post-mortem do século 19,1
1051,Os 33 Lugares Abandonados Mais Lindos Do Mundo,1
1052,15 Coisas Que Farão Você Dizer NÃO,1
1053,11 Verdades Sobre O Mundo De Harry Potter,1
1054,A Sua Academia é Fichinha Comparada Com Essa,1
1055,Maquiagem Russa: Antes E Depois,1
1056,28 Lugares Lindos Que Você Não Vai Acreditar Que Realmente Existem,1
1057,23 Momentos Da Sua Infância Que Sempre Fizeram Você Chorar.,1
1058,Antes E Depois: 17 GIFs Fascinantes De Photoshop,1
1059,44 Momentos Que Só Acontecem Num Show Da Beyoncé,1
1060,27 Obras De Arte Maravilhosas Que Você Não Vai Acreditar Que Não São Fotografias,1
1061,Porque Ninguém Deveria Se Meter Com O Mar,1
1062,Será Que Você Consegue Chegar Ao Final Deste Post Sem Que O Seu Cérebro Derreta?,1
1063,Será Que Você Consegue Ler Esse Artigo Inteiro Sem Sentir Atração Sexual Por Comida?,1
1064,"Essas Fotos De Perto Do Figurino De ""Game Of Thrones"" Vão Tirar O Seu Fôlego.",1
1065,9 Razões Para Ficar Deprimida Que Você Nunca Irá Casar Com Adam Levine,1
1066,Aqui estão reunidos todos os momentos mais lindinhos do casamento do Príncipe Harry e de Meghan Markle,1
1067,"22 tatuagens lindas e maravilhosas para irmãs que são mais que irmãs, são sisters",1
1068,Todo mundo tem um Muppet que combina com sua personalidade — aqui está o seu,1
1069,21 coisas que todo mundo acha que não vai fazer (mas faz) quando ganha nenê,1
1070,Este artista surpreendeu a namorada fazendo ilustrações deles como personagens de vários desenhos,1
1071,Jason Momoa contou como é loucamente apaixonado por sua esposa desde os 8 anos,1
1072,É assim que as princesas da Disney seriam se virassem rainhas,1
1073,"Aqueles dois de ""Stranger Things"" estão namorando",1
1074,Isso é o que acontece quando 140 corgis fazem uma festa na praia,1
1075,23 das melhores tatuagens de preguiça de todos os tempos,1
1076,38 cãezinhos praticamente PROFISSIONAIS em esconde-esconde,1
1077,27 barbudos com undercut que provam que essa combinação arrasa,1
1078,Nada supera a fofura de Ryan Reynolds e Blake Lively com seus filhos,1
1079,Esta cabrinha ansiosa só se acalma quando veste sua fantasia de pato,1
1080,19 desenhos super fofos que vão partir seu coração,1
1081,17 cães que tecnicamente não estão quebrando nenhuma regra,1
1082,Ryan Reynolds revelou o momento em que percebeu que Blake era “a pessoa”,1
1083,19 lindas noivas que usaram preto no dia do casamento,1
1084,21 razões pelas quais os cachorros são os seres mais preciosos no planeta,1
1085,"Veja Millie Bobby Brown se transformando na Onze de ""Stranger Things""",1
1086,Esta mamãe veste sua bebê adormecida com as fantasias mais fofinhas,1
1087,Esses hambúrgueres de Pokémon são simplesmente a coisa mais fofa do mundo,1
1088,21 segredos que os funcionários da MAC jamais lhe contarão,1
1089,26 animais sentados como humanos,1
1090,Tente olhar para essas fotos desse casal com mais de 70 anos sem se apaixonar,1
1091,21 fotos que irão restaurar a sua fé no amor,1
1092,O bebê castor que não consegue controlar o próprio rabo é tudo o que você precisa hoje,1
1093,16 bebês preguiças que são muito inocentes para viverem neste mundo cruel,1
1094,19 fotos que provam que filhotes de cachorro são verdadeiros raios de sol,1
1095,A transformação que essa vovó conseguiu usando maquiagem é de cair o queixo,1
1096,Chris Hemsworth fez o bolo de dinossauro mais fofo do mundo para sua filha,1
